id,item_id,item_amount,item_ingredient_0,amount_ingredient_0,item_ingredient_1,amount_ingredient_1,item_ingredient_2,amount_ingredient_2,item_ingredient_3,amount_ingredient_3,item_ingredient_4,amount_ingredient_4,item_ingredient_5,amount_ingredient_5,item_ingredient_6,amount_ingredient_6,item_ingredient_7,amount_ingredient_7
328,3769,1,5276,1,5324,1,0,0,0,0,0,0,0,0,5,1,4,1
329,3016,1,5276,3,5318,1,0,0,0,0,0,0,0,0,5,1,4,1
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1
331,3537,1,5276,1,5319,1,0,0,0,0,0,0,0,0,5,1,4,1
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1
333,2660,1,5276,1,5056,1,5091,1,0,0,0,0,0,0,5,1,4,1
334,3771,1,5276,1,5319,1,5510,1,0,0,0,0,0,0,5,1,4,1
335,3770,1,5276,1,5319,1,5324,1,5510,1,0,0,0,0,5,1,4,1
336,3017,1,5276,1,5275,1,5056,1,0,0,0,0,0,0,5,1,4,1
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1
338,2229,1,5275,2,5364,1,5091,1,0,0,0,0,0,0,5,1,4,1
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1
340,3541,1,5276,2,5056,1,5091,1,0,0,0,0,0,0,5,1,4,1
341,3772,1,5276,1,5091,1,5319,1,0,0,0,0,0,0,5,1,4,1
342,3319,1,5276,1,5324,1,5333,1,0,0,0,0,0,0,5,1,4,1
343,2669,1,5276,1,5319,1,5333,1,0,0,0,0,0,0,5,1,4,1
344,1685,1,5276,2,5057,1,5324,1,0,0,0,0,0,0,5,1,4,1
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1
346,3542,1,5276,2,5319,1,0,0,0,0,0,0,0,0,5,1,4,1
347,4308,1,5276,1,5319,1,0,0,0,0,0,0,0,0,5,1,4,1
348,3546,1,5276,2,5092,1,0,0,0,0,0,0,0,0,5,1,4,1
349,3777,1,5276,1,5324,1,5319,1,5510,1,0,0,0,0,5,1,4,1
350,3547,1,5276,1,5057,1,0,0,0,0,0,0,0,0,5,1,4,1
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1
353,5277,1,5296,1,5524,1,0,0,0,0,0,0,0,0,5,1,-1,0
354,2672,1,5276,2,5334,1,0,0,0,0,0,0,0,0,5,1,4,1
355,3774,1,5276,1,5319,1,5367,1,0,0,0,0,0,0,5,1,4,1
356,4097,1,5276,1,5504,1,5460,2,0,0,0,0,0,0,5,1,4,1
357,4099,1,5276,1,5504,1,5460,2,0,0,0,0,0,0,5,1,4,1
358,3549,1,5277,1,5319,1,0,0,0,0,0,0,0,0,5,1,4,1
359,3552,1,5277,2,5319,1,0,0,0,0,0,0,0,0,5,1,4,1
360,1688,1,5277,1,5319,1,5056,1,0,0,0,0,0,0,5,1,4,1
361,3784,1,5277,2,5325,1,0,0,0,0,0,0,0,0,5,1,4,1
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1
363,2697,1,5277,1,5276,1,5092,1,0,0,0,0,0,0,5,1,4,1
364,4435,1,5277,1,5334,1,0,0,0,0,0,0,0,0,5,1,4,1
365,3562,1,5277,2,5319,1,0,0,0,0,0,0,0,0,5,1,4,1
366,3788,1,3740,1,5275,1,5325,1,0,0,0,0,0,0,5,2,4,1
367,3790,1,3740,1,5275,1,5325,1,0,0,0,0,0,0,5,2,4,1
368,3795,1,5277,1,5276,1,5325,1,5510,1,0,0,0,0,5,2,4,1
369,3337,1,5277,1,5325,1,5334,1,5319,1,0,0,0,0,5,2,4,1
370,2714,1,5277,1,5057,1,5092,1,0,0,0,0,0,0,5,2,4,1
371,3559,1,5277,2,5092,1,0,0,0,0,0,0,0,0,5,2,4,1
372,3043,1,5277,3,5319,1,0,0,0,0,0,0,0,0,5,2,4,1
373,2710,1,5277,1,5319,1,5334,1,0,0,0,0,0,0,5,2,4,1
374,3791,1,5277,2,5319,1,5057,1,0,0,0,0,0,0,5,2,4,1
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1
376,3572,1,5277,2,5319,1,0,0,0,0,0,0,0,0,5,2,4,1
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2
378,3347,1,5277,2,5325,2,5334,1,0,0,0,0,0,0,5,2,4,2
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2
380,3799,1,5277,1,5319,1,5367,1,0,0,0,0,0,0,5,2,4,2
381,3576,1,5277,2,5092,1,0,0,0,0,0,0,0,0,5,2,4,2
382,3578,1,5277,2,5092,1,0,0,0,0,0,0,0,0,5,2,4,2
383,5280,1,5300,1,5524,1,0,0,0,0,0,0,0,0,5,2,-1,0
384,3808,1,5277,1,5057,1,5320,1,5510,1,0,0,0,0,5,2,4,2
385,4314,1,5277,1,5320,1,0,0,0,0,0,0,0,0,5,2,4,2
386,3810,1,5277,1,5057,1,5320,1,5510,1,0,0,0,0,5,3,4,2
387,3821,1,5277,1,5326,1,5320,1,5510,1,0,0,0,0,5,3,4,2
388,3581,1,5277,1,5058,1,0,0,0,0,0,0,0,0,5,3,4,2
389,4108,1,5277,1,5504,1,5460,2,0,0,0,0,0,0,5,3,4,2
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2
391,1697,1,5280,1,5058,1,5320,1,0,0,0,0,0,0,5,3,4,2
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2
393,4106,1,5277,1,5504,1,5460,2,0,0,0,0,0,0,5,3,4,2
394,2250,1,5277,1,5371,1,5093,1,0,0,0,0,0,0,5,3,4,2
395,3367,1,5280,1,5325,1,5334,1,5320,1,0,0,0,0,5,3,4,2
396,3099,1,5280,3,5325,1,5057,1,0,0,0,0,0,0,5,3,4,3
397,3597,1,5280,2,5058,1,5093,1,0,0,0,0,0,0,5,3,4,3
398,3100,1,5280,2,5277,1,5320,1,0,0,0,0,0,0,5,3,4,3
399,3369,1,5280,2,5326,2,0,0,0,0,0,0,0,0,5,3,4,3
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3
401,3827,1,5280,2,5320,1,5058,1,0,0,0,0,0,0,5,3,4,3
402,3829,1,5280,2,5326,1,5320,1,5510,1,0,0,0,0,5,3,4,3
403,4456,1,5280,1,5335,1,0,0,0,0,0,0,0,0,5,3,4,3
404,3377,1,5280,2,5326,2,5335,1,0,0,0,0,0,0,5,3,4,3
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3
406,5282,1,5303,1,5524,1,0,0,0,0,0,0,0,0,5,4,-1,0
407,2767,1,5280,1,5321,1,5335,1,0,0,0,0,0,0,5,4,4,3
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3
409,1708,1,5282,1,5057,1,5321,1,0,0,0,0,0,0,5,4,4,3
410,3611,1,5282,2,5277,1,5093,1,0,0,0,0,0,0,5,4,4,3
411,4333,1,5282,1,5321,1,0,0,0,0,0,0,0,0,5,4,4,3
412,3613,1,5282,2,5277,1,5093,1,0,0,0,0,0,0,5,4,4,3
413,3844,1,5280,1,5327,1,0,0,0,0,0,0,0,0,5,4,4,3
414,3841,1,5282,1,5058,1,5321,1,5510,1,0,0,0,0,5,4,4,3
415,3843,1,5282,1,5058,1,5321,1,5510,1,0,0,0,0,5,4,4,3
416,3616,1,5282,1,5058,1,0,0,0,0,0,0,0,0,5,4,4,4
417,4130,1,5282,1,5505,1,5461,2,0,0,0,0,0,0,5,4,4,4
418,3402,1,5282,2,5327,1,5058,1,0,0,0,0,0,0,5,4,4,4
419,3138,1,5282,1,5058,2,5277,1,0,0,0,0,0,0,5,4,4,4
420,2788,1,5099,1,5282,1,5277,1,5063,1,5180,1,0,0,5,4,4,4
421,5284,1,5306,1,5525,1,0,0,0,0,0,0,0,0,5,4,-1,0
422,3851,1,5284,1,5065,1,5321,1,5510,1,0,0,0,0,5,4,4,4
423,3853,1,5284,1,5065,1,5321,1,5510,1,0,0,0,0,5,4,4,4
424,3625,1,5284,2,5282,1,5093,1,0,0,0,0,0,0,5,4,4,4
425,3627,1,5284,2,5282,1,5093,1,0,0,0,0,0,0,5,5,4,4
426,3860,1,5282,1,5280,1,5327,1,5510,1,0,0,0,0,5,5,4,4
427,3165,1,5284,1,5282,1,5065,2,0,0,0,0,0,0,5,5,4,4
428,3639,1,5282,2,5058,1,5321,1,0,0,0,0,0,0,5,5,4,4
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4
432,3416,1,5284,2,5065,1,5328,1,0,0,0,0,0,0,5,5,4,4
433,3426,1,5282,2,5328,2,0,0,0,0,0,0,0,0,5,5,4,4
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4
435,3423,1,5282,2,5327,1,5064,1,0,0,0,0,0,0,5,5,4,4
436,3866,1,5282,1,5277,1,5321,1,5510,1,0,0,0,0,5,5,4,4
437,3871,1,5282,2,5327,1,5321,1,5510,1,0,0,0,0,5,5,4,5
438,3177,1,5282,3,5328,1,5064,1,0,0,0,0,0,0,5,5,4,5
439,5285,1,5310,1,5525,1,0,0,0,0,0,0,0,0,5,5,-1,0
440,2270,1,5285,1,5373,1,5099,1,5436,1,0,0,0,0,5,5,4,5
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5
442,4360,1,5285,1,5322,1,0,0,0,0,0,0,0,0,5,5,4,5
443,3662,1,3616,1,5066,1,5201,1,0,0,0,0,0,0,5,5,4,5
444,3658,1,3616,1,5066,1,5199,1,0,0,0,0,0,0,5,5,4,5
445,3660,1,3616,1,5066,1,5200,1,0,0,0,0,0,0,5,5,4,5
446,3666,1,3616,1,5066,1,5203,1,0,0,0,0,0,0,5,5,4,5
447,3656,1,3616,1,5066,1,5198,1,0,0,0,0,0,0,5,5,4,5
448,3664,1,3616,1,5066,1,5202,1,0,0,0,0,0,0,5,5,4,5
449,3651,1,5285,2,5282,1,5094,1,0,0,0,0,0,0,5,5,4,5
450,3653,1,5285,2,5282,1,5094,1,0,0,0,0,0,0,5,5,4,5
451,1728,1,5058,1,5284,1,5322,1,0,0,0,0,0,0,5,5,4,5
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5
453,3447,1,5329,1,5285,2,5059,1,0,0,0,0,0,0,5,5,4,5
454,3191,1,5059,2,5282,1,5285,1,0,0,0,0,0,0,5,5,4,5
455,4153,1,5285,1,5505,1,5462,2,0,0,0,0,0,0,5,6,4,5
456,3885,1,5510,1,5285,1,5282,1,5327,1,0,0,0,0,5,6,4,5
457,2862,1,5094,1,5285,2,5065,1,5181,1,0,0,0,0,5,6,4,5
458,3904,1,5282,2,5322,1,5510,1,0,0,0,0,0,0,5,6,4,5
459,3457,1,5285,2,5328,2,0,0,0,0,0,0,0,0,5,6,4,5
460,3668,1,5059,1,5285,2,5322,1,0,0,0,0,0,0,5,5,4,5
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,5
462,3206,1,5282,1,5285,2,5329,1,5066,1,0,0,0,0,5,6,4,5
463,3909,1,5510,1,5285,2,5327,1,5322,1,0,0,0,0,5,6,4,5
464,5333,2,5341,2,0,0,0,0,0,0,0,0,0,0,6,1,-1,0
465,5324,1,5333,2,0,0,0,0,0,0,0,0,0,0,6,1,-1,0
466,3515,1,5324,1,5333,1,0,0,0,0,0,0,0,0,6,1,4,1
467,3307,1,5324,1,5333,2,0,0,0,0,0,0,0,0,6,1,4,1
468,3308,1,5324,1,5333,2,0,0,0,0,0,0,0,0,6,1,4,1
469,2996,1,5324,2,5333,1,0,0,0,0,0,0,0,0,6,1,4,1
470,2629,1,5324,1,5333,1,5275,1,0,0,0,0,0,0,6,1,4,1
471,2997,1,5324,2,5333,1,0,0,0,0,0,0,0,0,6,1,4,1
472,3275,1,5324,2,5333,1,5275,1,0,0,0,0,0,0,6,1,4,1
473,2961,1,5324,3,5333,1,0,0,0,0,0,0,0,0,6,1,4,1
474,2630,1,5324,1,5333,1,5275,1,0,0,0,0,0,0,6,1,4,1
475,3276,1,5324,2,5275,1,5318,1,0,0,0,0,0,0,6,1,4,1
476,2958,1,5324,2,5333,1,5318,1,0,0,0,0,0,0,6,1,4,1
477,3274,1,5324,2,5333,1,5275,1,0,0,0,0,0,0,6,1,4,1
478,2959,1,5324,2,5333,1,5318,1,0,0,0,0,0,0,6,1,4,1
479,2960,1,5324,2,5333,1,5275,1,0,0,0,0,0,0,6,1,4,1
480,3311,1,5324,1,5333,1,5275,1,5318,1,0,0,0,0,6,1,4,1
481,3309,1,5324,3,5333,1,0,0,0,0,0,0,0,0,6,1,4,1
482,3312,1,5324,2,5333,1,0,0,0,0,0,0,0,0,6,1,4,1
483,2652,1,5324,3,0,0,0,0,0,0,0,0,0,0,6,1,4,1
484,3000,1,5324,4,5333,1,0,0,0,0,0,0,0,0,6,1,4,1
485,2999,1,5324,1,5333,1,5275,1,5318,1,0,0,0,0,6,1,4,1
486,2655,1,5324,2,5333,1,5351,1,0,0,0,0,0,0,6,1,4,1
487,3001,1,5324,2,5333,1,5062,1,0,0,0,0,0,0,6,1,4,1
488,3533,1,5324,2,5333,1,0,0,0,0,0,0,0,0,6,1,4,1
489,3010,1,5324,3,5333,2,0,0,0,0,0,0,0,0,6,1,4,1
490,3532,1,5324,2,5333,1,5341,1,0,0,0,0,0,0,6,1,4,1
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,1
492,3008,1,5324,2,5333,1,5341,1,0,0,0,0,0,0,6,1,4,1
493,3313,1,5324,2,5333,1,5275,1,5062,1,0,0,0,0,6,1,4,1
494,3314,1,5324,1,5333,1,5275,2,0,0,0,0,0,0,6,1,4,1
495,3014,1,5324,3,5333,1,0,0,0,0,0,0,0,0,6,1,4,1
496,3013,1,5324,1,5333,1,5275,1,5062,1,0,0,0,0,6,1,4,1
497,3317,1,5324,2,5333,1,5062,1,0,0,0,0,0,0,6,1,4,1
498,3315,1,5324,2,5275,1,5318,1,0,0,0,0,0,0,6,1,4,1
499,3318,1,5324,1,5333,1,5275,1,5318,1,5091,1,0,0,6,1,4,1
500,2661,1,5324,1,5333,1,5276,1,0,0,0,0,0,0,6,1,4,1
501,3015,1,5324,2,5333,1,5351,1,0,0,0,0,0,0,6,1,4,1
502,3316,1,5324,2,5333,1,5275,1,0,0,0,0,0,0,6,1,4,1
503,2658,1,5342,3,0,0,0,0,0,0,0,0,0,0,6,1,4,1
504,3539,1,5324,2,5276,1,5056,1,0,0,0,0,0,0,6,1,4,1
505,3538,1,5324,2,5333,2,0,0,0,0,0,0,0,0,6,1,4,1
506,5334,2,5343,2,0,0,0,0,0,0,0,0,0,0,6,1,-1,0
507,2663,1,5342,3,5540,1,0,0,0,0,0,0,0,0,6,1,4,1
508,3020,1,5324,1,5333,1,5275,1,5062,1,0,0,0,0,6,1,4,1
509,3019,1,5324,1,5333,1,5275,1,5062,1,0,0,0,0,6,1,4,1
510,3018,1,5324,3,5333,2,0,0,0,0,0,0,0,0,6,1,4,1
511,5325,1,5334,2,0,0,0,0,0,0,0,0,0,0,6,1,-1,0
512,2665,1,5325,3,0,0,0,0,0,0,0,0,0,0,6,1,4,1
513,3320,1,5325,2,5276,1,5318,1,0,0,0,0,0,0,6,1,4,1
514,2666,1,5342,3,5325,1,0,0,0,0,0,0,0,0,6,1,4,1
515,3321,1,5325,1,5334,1,5276,1,5319,1,0,0,0,0,6,1,4,1
516,3022,1,5325,1,5334,1,5276,2,0,0,0,0,0,0,6,1,4,1
517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,1
518,3024,1,5325,2,5324,2,5334,1,0,0,0,0,0,0,6,1,4,1
519,3324,1,5325,3,5334,1,0,0,0,0,0,0,0,0,6,1,4,1
520,3327,1,5325,2,5334,1,0,0,0,0,0,0,0,0,6,1,4,1
521,3322,1,5325,2,5334,1,5324,1,0,0,0,0,0,0,6,1,4,1
522,2670,1,5325,2,5334,1,0,0,0,0,0,0,0,0,6,1,4,1
523,3543,1,5325,1,5334,1,0,0,0,0,0,0,0,0,6,1,4,1
524,3023,1,5325,2,5334,1,5063,1,0,0,0,0,0,0,6,1,4,1
525,3325,1,5324,1,5334,1,5276,1,5319,1,0,0,0,0,6,1,4,1
526,2677,1,5325,1,5334,1,5276,1,0,0,0,0,0,0,6,1,4,1
527,3028,1,5325,2,5334,1,5276,1,5318,1,0,0,0,0,6,1,4,1
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,1
529,3332,1,5325,1,5334,1,5275,1,5318,1,5091,1,0,0,6,1,4,1
530,3036,1,5325,2,5334,1,5319,1,0,0,0,0,0,0,6,1,4,1
531,3038,1,5325,2,5334,1,5319,1,0,0,0,0,0,0,6,1,4,1
532,3041,1,5325,3,5334,1,0,0,0,0,0,0,0,0,6,1,4,1
533,3064,1,5325,1,5334,1,5276,1,5063,1,0,0,0,0,6,1,4,1
534,3039,1,5325,2,5334,1,5355,1,0,0,0,0,0,0,6,1,4,1
535,2699,1,5325,1,5334,1,5276,1,0,0,0,0,0,0,6,1,4,1
536,2700,1,5325,1,5334,1,5276,1,0,0,0,0,0,0,6,1,4,1
537,3334,1,5325,2,5334,1,5275,1,0,0,0,0,0,0,6,1,4,1
538,3336,1,5325,2,5334,1,5275,1,0,0,0,0,0,0,6,1,4,1
539,3341,1,5325,2,5334,1,5319,1,0,0,0,0,0,0,6,1,4,1
540,3339,1,5325,1,5334,1,5276,1,5318,1,5092,1,0,0,6,1,4,1
541,3561,1,5325,1,5324,1,5334,1,5343,1,0,0,0,0,6,1,4,1
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1
543,3568,1,5325,2,5334,2,0,0,0,0,0,0,0,0,6,2,4,1
544,3050,1,5325,3,5334,2,0,0,0,0,0,0,0,0,6,2,4,1
545,3343,1,5325,1,5334,1,5276,2,0,0,0,0,0,0,6,2,4,1
546,3800,1,5325,2,5334,1,5510,1,0,0,0,0,0,0,6,2,4,1
547,5335,2,5345,2,0,0,0,0,0,0,0,0,0,0,6,1,-1,0
548,3053,1,5325,1,5334,1,5276,1,5063,1,0,0,0,0,6,2,4,1
549,3052,1,5325,1,5334,1,5276,1,5063,1,0,0,0,0,6,2,4,1
550,2719,1,5325,1,5334,1,5057,1,0,0,0,0,0,0,6,2,4,1
551,3060,1,5325,2,5334,1,5276,1,5319,1,0,0,0,0,6,2,4,1
552,3570,1,5325,2,5276,1,5057,1,0,0,0,0,0,0,6,2,4,1
553,5326,1,5334,1,5335,1,0,0,0,0,0,0,0,0,6,1,-1,0
554,3345,1,5325,2,5334,1,5275,1,5057,1,0,0,0,0,6,2,4,2
555,3065,1,5326,2,5335,1,5343,1,5057,1,0,0,0,0,6,2,4,2
556,3062,1,5325,3,5335,2,0,0,0,0,0,0,0,0,6,2,4,2
557,3348,1,5326,3,5335,1,0,0,0,0,0,0,0,0,6,2,4,2
558,3575,1,5326,1,5335,1,0,0,0,0,0,0,0,0,6,2,4,2
559,2727,1,5326,3,5465,1,5442,1,0,0,0,0,0,0,6,2,4,2
560,3349,1,5326,1,5335,1,5277,1,5319,1,0,0,0,0,6,2,4,2
561,3351,1,5326,1,5335,1,5277,1,5319,1,0,0,0,0,6,2,4,2
562,3354,1,5326,2,5277,1,5319,1,0,0,0,0,0,0,6,2,4,2
563,3066,1,5326,1,5335,1,5277,2,0,0,0,0,0,0,6,2,4,2
564,2729,1,5326,3,0,0,0,0,0,0,0,0,0,0,6,2,4,2
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,2
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,2
567,2733,1,5326,1,5325,1,5335,1,0,0,0,0,0,0,6,3,4,2
568,3090,1,5326,4,5335,1,0,0,0,0,0,0,0,0,6,3,4,2
569,3355,1,5326,2,5335,1,0,0,0,0,0,0,0,0,6,3,4,2
570,2734,1,5326,1,5325,1,5335,1,0,0,0,0,0,0,6,3,4,2
571,3092,1,5326,2,5335,2,5064,1,0,0,0,0,0,0,6,3,4,2
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,2
573,3823,1,5326,1,5325,1,5064,1,5510,1,0,0,0,0,6,3,4,2
574,3365,1,5326,1,5335,1,5277,1,5319,1,5092,1,0,0,6,3,4,2
575,3077,1,5326,2,5335,2,5064,1,0,0,0,0,0,0,6,3,4,2
576,3583,1,5326,2,5335,1,0,0,0,0,0,0,0,0,6,3,4,2
577,2750,1,5326,1,5335,1,5355,1,5343,1,0,0,0,0,6,3,4,2
578,3363,1,5326,2,5335,1,5057,1,0,0,0,0,0,0,6,3,4,3
579,3104,1,5326,2,5335,1,5343,1,5064,1,0,0,0,0,6,3,4,3
580,3370,1,5326,1,5335,1,5280,1,5320,1,5092,1,0,0,6,3,4,3
581,3601,1,5326,2,5335,1,5343,1,0,0,0,0,0,0,6,3,4,3
582,3831,1,5326,2,5335,1,5510,1,0,0,0,0,0,0,6,3,4,3
583,3372,1,5326,1,5335,1,5280,1,0,0,0,0,0,0,6,3,4,3
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3
585,3603,1,5326,2,5335,2,0,0,0,0,0,0,0,0,6,3,4,3
586,3106,1,5326,3,5335,2,5064,1,0,0,0,0,0,0,6,3,4,3
587,5336,2,5346,2,0,0,0,0,0,0,0,0,0,0,6,2,-1,0
588,2763,1,5326,1,5335,1,5058,1,0,0,0,0,0,0,6,3,4,3
589,3120,1,5326,1,5335,1,5277,1,5064,1,5527,1,0,0,6,3,4,3
590,5327,1,5336,2,0,0,0,0,0,0,0,0,0,0,6,2,-1,0
591,3121,1,5326,1,5335,1,5277,1,5064,1,5527,1,0,0,6,4,4,3
592,3379,1,5327,3,5336,1,0,0,0,0,0,0,0,0,6,4,4,3
593,3607,1,5327,1,5336,1,0,0,0,0,0,0,0,0,6,4,4,3
594,3383,1,5327,1,5336,1,5277,1,5320,1,0,0,0,0,6,4,4,3
595,3385,1,5327,1,5336,1,5277,1,5320,1,0,0,0,0,6,4,4,3
596,3125,1,5327,1,5336,1,5277,2,0,0,0,0,0,0,6,4,4,3
597,2776,1,5327,3,0,0,0,0,0,0,0,0,0,0,6,4,4,3
598,3397,1,5327,2,5336,1,0,0,0,0,0,0,0,0,6,4,4,3
599,2779,1,5327,2,5336,1,5352,1,0,0,0,0,0,0,6,4,4,3
600,3131,1,5327,3,5336,2,5465,1,0,0,0,0,0,0,6,4,4,3
601,2778,1,5342,3,5284,1,5327,1,0,0,0,0,0,0,6,4,4,4
602,3399,1,5327,1,5336,1,5280,1,5320,1,5093,1,0,0,6,4,4,4
603,3140,1,5327,4,5336,1,0,0,0,0,0,0,0,0,6,4,4,4
604,2804,1,5327,2,5336,1,5066,1,0,0,0,0,0,0,6,4,4,4
605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4
606,3849,1,5327,1,5326,1,5066,1,5510,1,0,0,0,0,6,4,4,4
607,3404,1,5327,1,5336,1,5326,1,0,0,0,0,0,0,6,4,4,4
608,5337,2,5347,2,0,0,0,0,0,0,0,0,0,0,6,2,-1,0
609,2805,1,5327,2,5336,1,5066,1,0,0,0,0,0,0,6,4,4,4
610,3144,1,5327,2,5336,2,5066,1,0,0,0,0,0,0,6,4,4,4
611,3145,1,5327,2,5336,2,5066,1,0,0,0,0,0,0,6,4,4,4
612,3621,1,5327,2,5336,1,0,0,0,0,0,0,0,0,6,4,4,4
613,5328,1,5337,2,0,0,0,0,0,0,0,0,0,0,6,3,-1,0
614,2806,1,5328,1,5336,1,5277,1,0,0,0,0,0,0,6,5,4,4
615,3147,1,5328,1,5337,1,5277,2,0,0,0,0,0,0,6,5,4,4
616,2810,1,5328,3,5277,1,0,0,0,0,0,0,0,0,6,5,4,4
617,2808,1,5328,1,5336,1,5277,1,0,0,0,0,0,0,6,5,4,4
618,3408,1,5328,1,5337,1,5277,1,5320,1,0,0,0,0,6,5,4,4
619,3410,1,5328,1,5337,1,5277,1,5320,1,0,0,0,0,6,5,4,4
620,2814,1,5328,2,5337,1,5355,1,0,0,0,0,0,0,6,5,4,4
621,2816,1,5327,1,5326,1,5336,2,0,0,0,0,0,0,6,5,4,4
622,3413,1,5328,2,5337,1,0,0,0,0,0,0,0,0,6,5,4,4
623,3160,1,5328,3,5337,2,5065,1,0,0,0,0,0,0,6,5,4,4
624,3162,1,5327,2,5326,1,5336,1,5517,1,0,0,0,0,6,5,4,4
625,3415,1,5327,2,5336,1,5282,1,0,0,0,0,0,0,6,5,4,5
626,3163,1,5327,2,5336,1,5282,1,5058,1,0,0,0,0,6,5,4,5
627,3425,1,5328,2,5327,1,5337,1,0,0,0,0,0,0,6,5,4,5
628,2829,1,5328,1,5337,1,5348,1,5359,1,0,0,0,0,6,5,4,5
629,2825,1,5328,1,5335,1,5282,1,5359,1,0,0,0,0,6,5,4,5
630,3176,1,5328,2,5327,1,5337,1,5065,1,0,0,0,0,6,5,4,5
631,3421,1,5328,1,5327,1,5337,1,5282,1,5058,1,0,0,6,5,4,5
632,3645,1,5282,1,5277,1,5328,1,5321,1,0,0,0,0,6,5,4,5
633,3172,1,5328,2,5337,1,5277,1,5321,1,0,0,0,0,6,5,4,5
634,3429,1,5328,1,5335,1,5280,2,0,0,0,0,0,0,6,5,4,5
635,2832,1,5328,1,5337,1,5360,1,5063,1,0,0,0,0,6,5,4,5
636,3647,1,5328,1,5337,1,5282,1,5065,1,0,0,0,0,6,5,4,5
637,3648,1,5328,2,5337,1,5280,1,5343,1,0,0,0,0,6,5,4,5
638,3427,1,5328,1,5337,1,5282,1,5322,1,5099,1,0,0,6,5,4,5
639,3178,1,5328,3,5337,1,5280,1,5321,1,0,0,0,0,6,5,4,5
640,5329,1,5347,2,5349,1,5522,1,0,0,0,0,0,0,6,5,-1,0
641,2835,1,5329,1,5337,1,5277,1,0,0,0,0,0,0,6,5,4,5
642,2837,1,5329,1,5337,1,5277,1,0,0,0,0,0,0,6,5,4,5
643,3187,1,5328,2,5327,1,5337,1,5517,1,0,0,0,0,6,5,4,5
644,2854,1,5328,2,5337,2,0,0,0,0,0,0,0,0,6,5,4,5
645,3188,1,5328,2,5337,1,5285,1,5059,1,0,0,0,0,6,5,4,5
646,2852,1,5329,2,5337,1,5360,1,5066,1,0,0,0,0,6,5,4,5
647,3185,1,5329,3,5337,2,5066,1,0,0,0,0,0,0,6,5,4,5
648,3442,1,5328,2,5337,1,5285,1,0,0,0,0,0,0,6,5,4,5
649,3193,1,5328,3,5327,1,5337,1,0,0,0,0,0,0,6,6,4,5
650,3456,1,5329,2,5328,1,5337,1,0,0,0,0,0,0,6,6,4,5
651,3201,1,5329,2,5337,1,5282,1,5322,1,0,0,0,0,6,6,4,5
652,2882,1,5329,1,5337,1,5282,1,5359,1,0,0,0,0,6,6,4,5
653,3205,1,5329,2,5337,1,5348,1,5059,1,0,0,0,0,6,6,4,5
654,3454,1,5329,1,5328,1,5337,1,5285,1,5065,1,0,0,6,6,4,5
655,3680,1,5329,1,5337,1,5282,1,5066,1,0,0,0,0,6,6,4,5
656,3678,1,5282,2,5329,1,5322,1,0,0,0,0,0,0,6,6,4,5
657,2886,1,5329,1,5337,1,5348,1,5359,1,0,0,0,0,6,6,4,5
658,3681,1,5329,2,5337,1,5282,1,5343,1,0,0,0,0,6,6,4,5
659,3467,1,5329,1,5337,1,5282,2,0,0,0,0,0,0,6,6,4,5
